layer,hhi,low,high,top_share,shannon_effective_categories,panel,draw,mutual_information
,,,,,,b,8432.0,0.362687635489292
,,,,,,b,8433.0,0.3473346160079567
,,,,,,b,8434.0,0.3813178368749952
,,,,,,b,8435.0,0.3470168872046648
,,,,,,b,8436.0,0.3044604133733166
,,,,,,b,8437.0,0.3655681860589026
,,,,,,b,8438.0,0.321454346786763
,,,,,,b,8439.0,0.3124988867030174
,,,,,,b,8440.0,0.3098338287347615
,,,,,,b,8441.0,0.3270855170764295
,,,,,,b,8442.0,0.3106305076965969
,,,,,,b,8443.0,0.2884041217182886
,,,,,,b,8444.0,0.3685764957639725
,,,,,,b,8445.0,0.3742866801232392
,,,,,,b,8446.0,0.3681579275894413
,,,,,,b,8447.0,0.3385386449973318
,,,,,,b,8448.0,0.3941881224683841
,,,,,,b,8449.0,0.3468027253170969
,,,,,,b,8450.0,0.3274480836605233
,,,,,,b,8451.0,0.3904311978668833
,,,,,,b,8452.0,0.3452771616581258
,,,,,,b,8453.0,0.3343795998110903
,,,,,,b,8454.0,0.3374030229316584
,,,,,,b,8455.0,0.3605332067440279
,,,,,,b,8456.0,0.3207532122569003
,,,,,,b,8457.0,0.3167778064682749
,,,,,,b,8458.0,0.4001250089298791
,,,,,,b,8459.0,0.3145582843440002
,,,,,,b,8460.0,0.3396119325090687
,,,,,,b,8461.0,0.3956719754480362
,,,,,,b,8462.0,0.3221006216332309
,,,,,,b,8463.0,0.3993920778798663
,,,,,,b,8464.0,0.3929837372380209
,,,,,,b,8465.0,0.4297282842951557
,,,,,,b,8466.0,0.3728546769192076
,,,,,,b,8467.0,0.3346670194542378
,,,,,,b,8468.0,0.3471930242279533
,,,,,,b,8469.0,0.4013780905142075
,,,,,,b,8470.0,0.3744842965091632
,,,,,,b,8471.0,0.3808086113032098
,,,,,,b,8472.0,0.353783795487423
,,,,,,b,8473.0,0.3253246674103582
,,,,,,b,8474.0,0.3467057904272606
,,,,,,b,8475.0,0.3355194341639631
,,,,,,b,8476.0,0.340125302158627
,,,,,,b,8477.0,0.4320695776037051
,,,,,,b,8478.0,0.3331355186314897
,,,,,,b,8479.0,0.3436106587917664
,,,,,,b,8480.0,0.4180208202109265
,,,,,,b,8481.0,0.3031122687819483
,,,,,,b,8482.0,0.3422966406324219
,,,,,,b,8483.0,0.339134357809721
,,,,,,b,8484.0,0.3412878532701255
,,,,,,b,8485.0,0.3406247961758701
,,,,,,b,8486.0,0.3585110866146941
,,,,,,b,8487.0,0.3153221766478178
,,,,,,b,8488.0,0.4033131600128063
,,,,,,b,8489.0,0.3315050520955021
,,,,,,b,8490.0,0.347216740528931
,,,,,,b,8491.0,0.3217675134211939
,,,,,,b,8492.0,0.3295324184681907
,,,,,,b,8493.0,0.4450334487134944
,,,,,,b,8494.0,0.3687740805095227
,,,,,,b,8495.0,0.3572446181801538
,,,,,,b,8496.0,0.3418337237550917
,,,,,,b,8497.0,0.399222423710051
,,,,,,b,8498.0,0.3711628583520507
,,,,,,b,8499.0,0.3441759082520521
,,,,,,b,8500.0,0.3426531579706808
,,,,,,b,8501.0,0.3844115508944292
,,,,,,b,8502.0,0.335776922477502
,,,,,,b,8503.0,0.3243302465579987
,,,,,,b,8504.0,0.336590407406049
,,,,,,b,8505.0,0.3340256752700914
,,,,,,b,8506.0,0.3248043246050582
,,,,,,b,8507.0,0.3443836926582899
,,,,,,b,8508.0,0.3146082135195804
,,,,,,b,8509.0,0.3625952129942091
,,,,,,b,8510.0,0.3150768968184767
,,,,,,b,8511.0,0.4134495450982074
,,,,,,b,8512.0,0.3362405494368552
,,,,,,b,8513.0,0.3752947583224331
,,,,,,b,8514.0,0.3538534159094264
,,,,,,b,8515.0,0.3932989297345335
,,,,,,b,8516.0,0.3292701133161433
,,,,,,b,8517.0,0.3682481498365941
,,,,,,b,8518.0,0.3686572113976227
,,,,,,b,8519.0,0.3530830090365136
,,,,,,b,8520.0,0.3247492830688512
,,,,,,b,8521.0,0.4087034668120606
,,,,,,b,8522.0,0.4177216298004582
,,,,,,b,8523.0,0.3332766526810093
,,,,,,b,8524.0,0.3435202235945453
,,,,,,b,8525.0,0.313011415421502
,,,,,,b,8526.0,0.355890013654581
,,,,,,b,8527.0,0.4032708842423895
,,,,,,b,8528.0,0.3938889055512486
,,,,,,b,8529.0,0.3031057582736967
,,,,,,b,8530.0,0.3476338734555071
,,,,,,b,8531.0,0.412651422774271
,,,,,,b,8532.0,0.3767148558770126
,,,,,,b,8533.0,0.4370752628452106
,,,,,,b,8534.0,0.3975857017401054
,,,,,,b,8535.0,0.3431121176911555
,,,,,,b,8536.0,0.3206519007207919
,,,,,,b,8537.0,0.3095657362651183
,,,,,,b,8538.0,0.3369417316412373
,,,,,,b,8539.0,0.3962830477396282
,,,,,,b,8540.0,0.3439188558506871
,,,,,,b,8541.0,0.2751042749565484
,,,,,,b,8542.0,0.2872442676467779
,,,,,,b,8543.0,0.4642210063392982
,,,,,,b,8544.0,0.3808324117361157
,,,,,,b,8545.0,0.348706261234629
,,,,,,b,8546.0,0.4546784745680186
,,,,,,b,8547.0,0.3826773277634752
,,,,,,b,8548.0,0.4323470079636582
,,,,,,b,8549.0,0.304326157728696
,,,,,,b,8550.0,0.3633540037994502
,,,,,,b,8551.0,0.3268339545466432
,,,,,,b,8552.0,0.3520294484228357
,,,,,,b,8553.0,0.2845250943992958
,,,,,,b,8554.0,0.3614585227584865
,,,,,,b,8555.0,0.326330523779498
,,,,,,b,8556.0,0.3235761278389644
,,,,,,b,8557.0,0.3027781491667567
,,,,,,b,8558.0,0.4250905205047703
,,,,,,b,8559.0,0.3547026054010933
,,,,,,b,8560.0,0.3640568426000699
,,,,,,b,8561.0,0.3738830567392011
,,,,,,b,8562.0,0.3826386557618493
,,,,,,b,8563.0,0.3228245429047116
,,,,,,b,8564.0,0.3959614466825227
,,,,,,b,8565.0,0.4053944745916813
,,,,,,b,8566.0,0.3242094018812906
,,,,,,b,8567.0,0.3917535885929788
,,,,,,b,8568.0,0.3185759611413674
,,,,,,b,8569.0,0.3905536101046052
,,,,,,b,8570.0,0.3174243546756399
,,,,,,b,8571.0,0.325280206252188
,,,,,,b,8572.0,0.3145054301857399
,,,,,,b,8573.0,0.3660873297832125
,,,,,,b,8574.0,0.3878843058536012
,,,,,,b,8575.0,0.3246447245010011
,,,,,,b,8576.0,0.3537428293779125
,,,,,,b,8577.0,0.3776158830939735
,,,,,,b,8578.0,0.3787921555520266
,,,,,,b,8579.0,0.3106886098017538
,,,,,,b,8580.0,0.3125115267715723
,,,,,,b,8581.0,0.2904763231907998
,,,,,,b,8582.0,0.3395177936191449
,,,,,,b,8583.0,0.323488452304443
,,,,,,b,8584.0,0.3895494768755698
,,,,,,b,8585.0,0.3167327841689031
,,,,,,b,8586.0,0.3585925319295593
,,,,,,b,8587.0,0.3002910846751732
,,,,,,b,8588.0,0.4155691684645908
,,,,,,b,8589.0,0.370906351453391
,,,,,,b,8590.0,0.4034013537262129
,,,,,,b,8591.0,0.3277968517861849
,,,,,,b,8592.0,0.4210451219170741
,,,,,,b,8593.0,0.2870056633817941
,,,,,,b,8594.0,0.340004371463241
,,,,,,b,8595.0,0.2854752618320368
,,,,,,b,8596.0,0.3069593259710816
,,,,,,b,8597.0,0.406314396705314
,,,,,,b,8598.0,0.3479626865168832
,,,,,,b,8599.0,0.2967421566203798
,,,,,,b,8600.0,0.3094892643933971
,,,,,,b,8601.0,0.3668196620376465
,,,,,,b,8602.0,0.3723602279113045
,,,,,,b,8603.0,0.345920580159949
,,,,,,b,8604.0,0.3682744794410655
,,,,,,b,8605.0,0.3483022981369408
,,,,,,b,8606.0,0.3139305737010343
,,,,,,b,8607.0,0.3467395259773802
,,,,,,b,8608.0,0.3162631268400235
,,,,,,b,8609.0,0.3465541604973468
,,,,,,b,8610.0,0.3319680778116001
,,,,,,b,8611.0,0.3796488891779148
,,,,,,b,8612.0,0.3645177597728817
,,,,,,b,8613.0,0.3526306047491609
,,,,,,b,8614.0,0.3498711272454278
,,,,,,b,8615.0,0.3302718546657619
,,,,,,b,8616.0,0.3289736536411065
,,,,,,b,8617.0,0.3751745674894504
,,,,,,b,8618.0,0.3001187060597328
,,,,,,b,8619.0,0.3657803746580392
,,,,,,b,8620.0,0.3784491895632693
,,,,,,b,8621.0,0.3088211309306228
,,,,,,b,8622.0,0.2802932807522862
,,,,,,b,8623.0,0.3122139171856268
,,,,,,b,8624.0,0.3414545522358816
,,,,,,b,8625.0,0.3917047769568738
,,,,,,b,8626.0,0.4007485322464705
,,,,,,b,8627.0,0.3194612083025703
,,,,,,b,8628.0,0.3434070835283607
,,,,,,b,8629.0,0.4183337754648613
,,,,,,b,8630.0,0.3477376895718933
,,,,,,b,8631.0,0.351861186020014
,,,,,,b,8632.0,0.4070674894381834
,,,,,,b,8633.0,0.4061120693577909
,,,,,,b,8634.0,0.3412980415810636
,,,,,,b,8635.0,0.3934764850280041
,,,,,,b,8636.0,0.3385516856159603
,,,,,,b,8637.0,0.2890544059416462
,,,,,,b,8638.0,0.3244565153774004
,,,,,,b,8639.0,0.3734179616051576
,,,,,,b,8640.0,0.3846095435514391
,,,,,,b,8641.0,0.3325699547998604
,,,,,,b,8642.0,0.4282012690781052
,,,,,,b,8643.0,0.3508210765257611
,,,,,,b,8644.0,0.2763120725283983
,,,,,,b,8645.0,0.3775410227766569
,,,,,,b,8646.0,0.3204227518001774
,,,,,,b,8647.0,0.3761957023353508
,,,,,,b,8648.0,0.2985355736836692
,,,,,,b,8649.0,0.415061848567861
,,,,,,b,8650.0,0.3654277066938922
,,,,,,b,8651.0,0.3442442918151269
,,,,,,b,8652.0,0.2863978963807083
,,,,,,b,8653.0,0.3996919738894244
,,,,,,b,8654.0,0.3413355521312291
,,,,,,b,8655.0,0.3497515107598841
,,,,,,b,8656.0,0.3474489312231181
,,,,,,b,8657.0,0.3817290537539519
,,,,,,b,8658.0,0.3351500468065289
,,,,,,b,8659.0,0.3026775991319903
,,,,,,b,8660.0,0.3942881250549579
,,,,,,b,8661.0,0.3682255927302194
,,,,,,b,8662.0,0.3529855949523579
,,,,,,b,8663.0,0.3246970630258725
,,,,,,b,8664.0,0.3431279365757791
,,,,,,b,8665.0,0.3511489886104941
,,,,,,b,8666.0,0.3607326443694396
,,,,,,b,8667.0,0.2870314625715391
,,,,,,b,8668.0,0.2994328235917995
,,,,,,b,8669.0,0.3992267847490014
,,,,,,b,8670.0,0.4044947363478197
,,,,,,b,8671.0,0.3315742488584039
,,,,,,b,8672.0,0.3227358591450273
,,,,,,b,8673.0,0.378185608763752
,,,,,,b,8674.0,0.2970254207415244
,,,,,,b,8675.0,0.3340501055711242
,,,,,,b,8676.0,0.3078813770492576
,,,,,,b,8677.0,0.3188330044716547
,,,,,,b,8678.0,0.334901853309252
,,,,,,b,8679.0,0.3585161647157182
,,,,,,b,8680.0,0.3708109052903827
,,,,,,b,8681.0,0.2768611917329258
,,,,,,b,8682.0,0.3449342558021722
,,,,,,b,8683.0,0.3238793108901254
,,,,,,b,8684.0,0.3573511850681994
,,,,,,b,8685.0,0.3657879461823743
,,,,,,b,8686.0,0.3067869847465427
,,,,,,b,8687.0,0.3632048423465597
,,,,,,b,8688.0,0.3738623299849881
,,,,,,b,8689.0,0.3115100926721057
,,,,,,b,8690.0,0.3788343164265222
,,,,,,b,8691.0,0.3360448090724528
,,,,,,b,8692.0,0.3908559727723628
,,,,,,b,8693.0,0.3522273173879147
,,,,,,b,8694.0,0.3683686284387892
,,,,,,b,8695.0,0.3109434859179272
,,,,,,b,8696.0,0.3897169157560665
,,,,,,b,8697.0,0.3653302061615187
,,,,,,b,8698.0,0.3328614303711426
,,,,,,b,8699.0,0.3016300713217408
,,,,,,b,8700.0,0.3047062655751924
,,,,,,b,8701.0,0.4746107357036373
,,,,,,b,8702.0,0.3130281982651843
,,,,,,b,8703.0,0.3718114419270226
,,,,,,b,8704.0,0.3750346608152819
,,,,,,b,8705.0,0.4323753800266385
,,,,,,b,8706.0,0.353243161267025
,,,,,,b,8707.0,0.3795250880482697
,,,,,,b,8708.0,0.3152364611226677
,,,,,,b,8709.0,0.4039075081335825
,,,,,,b,8710.0,0.3214038996644559
,,,,,,b,8711.0,0.3636887988545201
,,,,,,b,8712.0,0.3916329328481507
,,,,,,b,8713.0,0.3858005269971274
,,,,,,b,8714.0,0.3220422429938563
,,,,,,b,8715.0,0.4475755855120975
,,,,,,b,8716.0,0.4055848972664462
,,,,,,b,8717.0,0.3580532212880385
,,,,,,b,8718.0,0.3159832266944828
,,,,,,b,8719.0,0.3100687914421964
,,,,,,b,8720.0,0.2868092477133741
,,,,,,b,8721.0,0.358303938554831
,,,,,,b,8722.0,0.411206992378736
,,,,,,b,8723.0,0.311077115517766
,,,,,,b,8724.0,0.3163443438883462
,,,,,,b,8725.0,0.2988333167009283
,,,,,,b,8726.0,0.3784866082072455
,,,,,,b,8727.0,0.3661948888513957
,,,,,,b,8728.0,0.3695553751066933
,,,,,,b,8729.0,0.4193093773844021
,,,,,,b,8730.0,0.3067644202047948
,,,,,,b,8731.0,0.424203091506798
,,,,,,b,8732.0,0.3485367590043546
,,,,,,b,8733.0,0.4199269143744164
,,,,,,b,8734.0,0.2959188044863321
,,,,,,b,8735.0,0.3258637602616652
,,,,,,b,8736.0,0.3959101416196553
,,,,,,b,8737.0,0.380880694705211
,,,,,,b,8738.0,0.4023905600871851
,,,,,,b,8739.0,0.3648386990583203
,,,,,,b,8740.0,0.4224145001823314
,,,,,,b,8741.0,0.3130490637761505
,,,,,,b,8742.0,0.3195245091366381
,,,,,,b,8743.0,0.3381780490872175
,,,,,,b,8744.0,0.3268353338117498
,,,,,,b,8745.0,0.3566989992954319
,,,,,,b,8746.0,0.3934586353285736
,,,,,,b,8747.0,0.3229941796543976
,,,,,,b,8748.0,0.4660158998165413
,,,,,,b,8749.0,0.3743854678007707
,,,,,,b,8750.0,0.3316807755333131
,,,,,,b,8751.0,0.280377519873852
,,,,,,b,8752.0,0.3869486580988188
,,,,,,b,8753.0,0.3679815071417036
,,,,,,b,8754.0,0.3624874946699581
,,,,,,b,8755.0,0.3784383457127127
,,,,,,b,8756.0,0.3287711824040071
,,,,,,b,8757.0,0.3274781906001891
,,,,,,b,8758.0,0.3680276398516375
,,,,,,b,8759.0,0.3735855884872472
,,,,,,b,8760.0,0.4244605166798054
,,,,,,b,8761.0,0.3658268882284541
,,,,,,b,8762.0,0.4139026319150942
,,,,,,b,8763.0,0.3423455992815722
,,,,,,b,8764.0,0.2837114387232597
,,,,,,b,8765.0,0.3894314126252705
,,,,,,b,8766.0,0.417769570187259
,,,,,,b,8767.0,0.3577207831838911
,,,,,,b,8768.0,0.3234502257499727
,,,,,,b,8769.0,0.3654953317457305
,,,,,,b,8770.0,0.3417003424869342
,,,,,,b,8771.0,0.3319099168810142
,,,,,,b,8772.0,0.3453363304333976
,,,,,,b,8773.0,0.332023844794687
,,,,,,b,8774.0,0.3677600425842025
,,,,,,b,8775.0,0.3887464820466468
,,,,,,b,8776.0,0.3901880355553317
,,,,,,b,8777.0,0.3410873583839526
,,,,,,b,8778.0,0.3326082779612549
,,,,,,b,8779.0,0.339075811956437
,,,,,,b,8780.0,0.3603534408141722
,,,,,,b,8781.0,0.3283757311319415
,,,,,,b,8782.0,0.2882945351757544
,,,,,,b,8783.0,0.3503104764703604
,,,,,,b,8784.0,0.3878066842466685
,,,,,,b,8785.0,0.2647038751568034
,,,,,,b,8786.0,0.3634219232923823
,,,,,,b,8787.0,0.3945974670977508
,,,,,,b,8788.0,0.3541032866241314
,,,,,,b,8789.0,0.3206622454732004
,,,,,,b,8790.0,0.3166632809771368
,,,,,,b,8791.0,0.366441942647294
,,,,,,b,8792.0,0.3584018907381674
,,,,,,b,8793.0,0.358242252004127
,,,,,,b,8794.0,0.2915846041725283
,,,,,,b,8795.0,0.3435186859234727
,,,,,,b,8796.0,0.3451244197064289
,,,,,,b,8797.0,0.3705301947620256
,,,,,,b,8798.0,0.3356857523076031
,,,,,,b,8799.0,0.3787547058665059
,,,,,,b,8800.0,0.3169664780363153
,,,,,,b,8801.0,0.3123562932861796
,,,,,,b,8802.0,0.4066771667499949
,,,,,,b,8803.0,0.3889234403161872
,,,,,,b,8804.0,0.3036540503085261
,,,,,,b,8805.0,0.4187861027720578
,,,,,,b,8806.0,0.341883411648392
,,,,,,b,8807.0,0.3036364790947394
,,,,,,b,8808.0,0.4164258424577425
,,,,,,b,8809.0,0.3697406868018253
,,,,,,b,8810.0,0.4044342918701575
,,,,,,b,8811.0,0.399036232265924
,,,,,,b,8812.0,0.2600642599862537
,,,,,,b,8813.0,0.360696785897233
,,,,,,b,8814.0,0.3638620880768259
,,,,,,b,8815.0,0.2461818443533698
,,,,,,b,8816.0,0.3548861495752198
,,,,,,b,8817.0,0.3703304827521823
,,,,,,b,8818.0,0.3478746419384979
,,,,,,b,8819.0,0.396282627315883
,,,,,,b,8820.0,0.3794403285012198
,,,,,,b,8821.0,0.4372012392485698
,,,,,,b,8822.0,0.3298615855071229
,,,,,,b,8823.0,0.3290167901225245
,,,,,,b,8824.0,0.3039585734831793
,,,,,,b,8825.0,0.3359571220373407
,,,,,,b,8826.0,0.3142214488681363
,,,,,,b,8827.0,0.3288299300202801
,,,,,,b,8828.0,0.340235381008263
,,,,,,b,8829.0,0.3777481116118668
,,,,,,b,8830.0,0.3086742609502084
,,,,,,b,8831.0,0.3783920959883144
,,,,,,b,8832.0,0.3501842468629594
,,,,,,b,8833.0,0.3995660096724109
,,,,,,b,8834.0,0.3796474327372658
,,,,,,b,8835.0,0.3984334395933762
,,,,,,b,8836.0,0.3374588478346654
,,,,,,b,8837.0,0.3259304496931339
,,,,,,b,8838.0,0.3480775956867044
,,,,,,b,8839.0,0.3864233465013966
,,,,,,b,8840.0,0.3554720326759262
,,,,,,b,8841.0,0.3720343275657116
,,,,,,b,8842.0,0.3408719387659582
,,,,,,b,8843.0,0.3485525648343688
,,,,,,b,8844.0,0.3651635430014068
,,,,,,b,8845.0,0.3609106095615839
,,,,,,b,8846.0,0.3172883161143667
,,,,,,b,8847.0,0.3199435464901494
,,,,,,b,8848.0,0.3217961793138495
,,,,,,b,8849.0,0.3863628745252541
,,,,,,b,8850.0,0.3012792536629738
,,,,,,b,8851.0,0.3175201692083345
,,,,,,b,8852.0,0.3199570000999059
,,,,,,b,8853.0,0.3023485531016576
,,,,,,b,8854.0,0.382100460059847
,,,,,,b,8855.0,0.3992603062689914
,,,,,,b,8856.0,0.3460908264966633
,,,,,,b,8857.0,0.2959832405499174
,,,,,,b,8858.0,0.366568516097284
,,,,,,b,8859.0,0.2866673180075354
,,,,,,b,8860.0,0.3319865406857785
,,,,,,b,8861.0,0.320073950301142
,,,,,,b,8862.0,0.3712408796993038
,,,,,,b,8863.0,0.3881085018958954
,,,,,,b,8864.0,0.3622387937510081
,,,,,,b,8865.0,0.2948162427413803
,,,,,,b,8866.0,0.3975517286053356
,,,,,,b,8867.0,0.3314921872991796
,,,,,,b,8868.0,0.3488744047703012
,,,,,,b,8869.0,0.3136094276500918
,,,,,,b,8870.0,0.365535119687939
,,,,,,b,8871.0,0.3084640652954027
,,,,,,b,8872.0,0.3628654037051739
,,,,,,b,8873.0,0.344383964337303
,,,,,,b,8874.0,0.3838549409696603
,,,,,,b,8875.0,0.3982462697430984
,,,,,,b,8876.0,0.3196371141531995
,,,,,,b,8877.0,0.3861064630176742
,,,,,,b,8878.0,0.3352885640582799
,,,,,,b,8879.0,0.3875850167981403
,,,,,,b,8880.0,0.312221964335023
,,,,,,b,8881.0,0.3584589316295297
,,,,,,b,8882.0,0.3027811450393707
,,,,,,b,8883.0,0.356486787919815
,,,,,,b,8884.0,0.3285339124326665
,,,,,,b,8885.0,0.320674929165067
,,,,,,b,8886.0,0.4020012433726831
,,,,,,b,8887.0,0.3375072706527837
,,,,,,b,8888.0,0.3946202348829404
,,,,,,b,8889.0,0.3675833419464904
,,,,,,b,8890.0,0.272564769024449
,,,,,,b,8891.0,0.3159758897792941
,,,,,,b,8892.0,0.3986034136974958
,,,,,,b,8893.0,0.3654886307761962
,,,,,,b,8894.0,0.459140971131601
,,,,,,b,8895.0,0.3358320732938122
,,,,,,b,8896.0,0.3383529807297538
,,,,,,b,8897.0,0.4142297207205874
,,,,,,b,8898.0,0.4006508458421365
,,,,,,b,8899.0,0.3276427581404255
,,,,,,b,8900.0,0.2989464995718078
,,,,,,b,8901.0,0.3469270160976445
,,,,,,b,8902.0,0.3379285623105836
,,,,,,b,8903.0,0.3707887570407395
,,,,,,b,8904.0,0.3543067138879521
,,,,,,b,8905.0,0.3428481119190141
,,,,,,b,8906.0,0.3050183703872009
,,,,,,b,8907.0,0.3316449846092837
,,,,,,b,8908.0,0.3366350287560373
,,,,,,b,8909.0,0.435448698921558
,,,,,,b,8910.0,0.3824040948622111
,,,,,,b,8911.0,0.3290637132425931
,,,,,,b,8912.0,0.384128301271299
,,,,,,b,8913.0,0.450541833036179
,,,,,,b,8914.0,0.3490147338760088
,,,,,,b,8915.0,0.3024764576489693
,,,,,,b,8916.0,0.3724886499795672
,,,,,,b,8917.0,0.3434939258022678
,,,,,,b,8918.0,0.3795801979021247
,,,,,,b,8919.0,0.4104820761973995
,,,,,,b,8920.0,0.3458967218395692
,,,,,,b,8921.0,0.3457595239996522
,,,,,,b,8922.0,0.3379613732022979
,,,,,,b,8923.0,0.3503989896228372
,,,,,,b,8924.0,0.3860971812414577
,,,,,,b,8925.0,0.4192124557748937
,,,,,,b,8926.0,0.3142493397469996
,,,,,,b,8927.0,0.3734363540612984
,,,,,,b,8928.0,0.4088336082221322
,,,,,,b,8929.0,0.3602562156385192
,,,,,,b,8930.0,0.247835205088414
,,,,,,b,8931.0,0.2933179477196637
,,,,,,b,8932.0,0.3580441457704784
,,,,,,b,8933.0,0.3537777081640407
,,,,,,b,8934.0,0.3793510659708339
,,,,,,b,8935.0,0.4399093811800965
,,,,,,b,8936.0,0.3353159537342796
,,,,,,b,8937.0,0.2971847645879544
,,,,,,b,8938.0,0.4069608387305687
,,,,,,b,8939.0,0.3625620194890389
,,,,,,b,8940.0,0.3591435110421157
,,,,,,b,8941.0,0.3281847988025235
,,,,,,b,8942.0,0.3651179543546003
,,,,,,b,8943.0,0.3049262515046242
,,,,,,b,8944.0,0.2909501125716951
,,,,,,b,8945.0,0.4088824363524153
,,,,,,b,8946.0,0.3116703168328869
,,,,,,b,8947.0,0.3067802683120297
,,,,,,b,8948.0,0.3376498640274379
,,,,,,b,8949.0,0.3982809455625808
,,,,,,b,8950.0,0.3347469844742865
,,,,,,b,8951.0,0.3786423124539775
,,,,,,b,8952.0,0.3348049551414411
,,,,,,b,8953.0,0.3894274349429576
,,,,,,b,8954.0,0.2768352296482952
,,,,,,b,8955.0,0.3952967759797472
,,,,,,b,8956.0,0.3739775020591316
,,,,,,b,8957.0,0.4164205657251312
,,,,,,b,8958.0,0.4334981093414853
,,,,,,b,8959.0,0.358230140919773
,,,,,,b,8960.0,0.4051710505057131
,,,,,,b,8961.0,0.403310137846157
,,,,,,b,8962.0,0.3790407993426798
,,,,,,b,8963.0,0.3477279851103869
,,,,,,b,8964.0,0.3241836870339387
,,,,,,b,8965.0,0.3604855515070233
,,,,,,b,8966.0,0.3840594070667662
,,,,,,b,8967.0,0.352287975666091
,,,,,,b,8968.0,0.2902138479873071
,,,,,,b,8969.0,0.3434876070010371
,,,,,,b,8970.0,0.3233184991338129
,,,,,,b,8971.0,0.2947503369789053
,,,,,,b,8972.0,0.3294931220018253
,,,,,,b,8973.0,0.3592477821184974
,,,,,,b,8974.0,0.3714750569389871
,,,,,,b,8975.0,0.412073211879254
,,,,,,b,8976.0,0.337136820134547
,,,,,,b,8977.0,0.3528787170178322
,,,,,,b,8978.0,0.3449628955557928
,,,,,,b,8979.0,0.3855788029942451
,,,,,,b,8980.0,0.3153024182391677
,,,,,,b,8981.0,0.4010880241286716
,,,,,,b,8982.0,0.4105263876174319
,,,,,,b,8983.0,0.3544002746780386
,,,,,,b,8984.0,0.3919295709087858
,,,,,,b,8985.0,0.3107977806353403
,,,,,,b,8986.0,0.3418644705108371
,,,,,,b,8987.0,0.3673442429855971
,,,,,,b,8988.0,0.2703109570222572
,,,,,,b,8989.0,0.4340951190274023
,,,,,,b,8990.0,0.3098925625128603
,,,,,,b,8991.0,0.4016252723183662
,,,,,,b,8992.0,0.3856788986867201
,,,,,,b,8993.0,0.3373563273199149
,,,,,,b,8994.0,0.4548761762188995
,,,,,,b,8995.0,0.3892629792985764
,,,,,,b,8996.0,0.3630161316670581
,,,,,,b,8997.0,0.3396204171546104
,,,,,,b,8998.0,0.446330220246816
,,,,,,b,8999.0,0.2966650520306237
,,,,,,b,9000.0,0.3421820757494567
,,,,,,b,9001.0,0.3301555527729904
,,,,,,b,9002.0,0.3402111196979538
,,,,,,b,9003.0,0.3925018542175396
,,,,,,b,9004.0,0.375349081033133
,,,,,,b,9005.0,0.3382668916647926
,,,,,,b,9006.0,0.3424977741156105
,,,,,,b,9007.0,0.2767244740552348
,,,,,,b,9008.0,0.3869839426114714
,,,,,,b,9009.0,0.3434975010218699
,,,,,,b,9010.0,0.3560250194531655
,,,,,,b,9011.0,0.3380401696908222
,,,,,,b,9012.0,0.293805988978213
,,,,,,b,9013.0,0.3496760954285784
,,,,,,b,9014.0,0.3320858172272878
,,,,,,b,9015.0,0.373522219677624
,,,,,,b,9016.0,0.3550173347815675
,,,,,,b,9017.0,0.4268077962678571
,,,,,,b,9018.0,0.3342965384571199
,,,,,,b,9019.0,0.3296230903885284
,,,,,,b,9020.0,0.3669213863047207
,,,,,,b,9021.0,0.3011853967624951
,,,,,,b,9022.0,0.3794203292302409
,,,,,,b,9023.0,0.2644887449998934
,,,,,,b,9024.0,0.3974119522784285
,,,,,,b,9025.0,0.4160436329577721
,,,,,,b,9026.0,0.3788179838461447
,,,,,,b,9027.0,0.3134810377438763
,,,,,,b,9028.0,0.3513595547394885
,,,,,,b,9029.0,0.377838181852832
,,,,,,b,9030.0,0.3369288888287851
,,,,,,b,9031.0,0.365593536739361
,,,,,,b,9032.0,0.3419107710365039
,,,,,,b,9033.0,0.3665675736779219
,,,,,,b,9034.0,0.4139066366696169
,,,,,,b,9035.0,0.4138992044135019
,,,,,,b,9036.0,0.3147124924314934
,,,,,,b,9037.0,0.3186878741080883
,,,,,,b,9038.0,0.4597416399768019
,,,,,,b,9039.0,0.3248019458629754
,,,,,,b,9040.0,0.4194881048248278
,,,,,,b,9041.0,0.3740579169204983
,,,,,,b,9042.0,0.3768526290405125
,,,,,,b,9043.0,0.3175463957995097
,,,,,,b,9044.0,0.3437449109715342
,,,,,,b,9045.0,0.3563960629402793
,,,,,,b,9046.0,0.3949912983983505
,,,,,,b,9047.0,0.3491510288540196
,,,,,,b,9048.0,0.3283621160448846
,,,,,,b,9049.0,0.3798827065854073
,,,,,,b,9050.0,0.4454239214251467
,,,,,,b,9051.0,0.336964573827752
,,,,,,b,9052.0,0.3926891595931616
,,,,,,b,9053.0,0.3647015568328635
,,,,,,b,9054.0,0.3576888538586131
,,,,,,b,9055.0,0.3065064982098855
,,,,,,b,9056.0,0.3616203999623821
,,,,,,b,9057.0,0.3399832009592831
,,,,,,b,9058.0,0.3549875010737389
,,,,,,b,9059.0,0.3418949824320862
,,,,,,b,9060.0,0.4018342010445033
,,,,,,b,9061.0,0.4039975594394116
,,,,,,b,9062.0,0.3245275927285007
,,,,,,b,9063.0,0.2897465727286858
,,,,,,b,9064.0,0.3187832051190531
,,,,,,b,9065.0,0.3593723528720431
,,,,,,b,9066.0,0.2996729058409162
,,,,,,b,9067.0,0.4473229006933867
,,,,,,b,9068.0,0.3718164216207857
