space_id,candidate_type,identifier,source_file
ay3shaa/ai-study-assistant,unmapped_manifest_package,torch,requirements.txt
AyeshaMasood/quiz-generator,unmapped_manifest_package,faiss-cpu,requirements.txt
AyeshaMasood/quiz-generator,unmapped_manifest_package,langchain,requirements.txt
AyeshaMasood/quiz-generator,unmapped_manifest_package,pypdf2,requirements.txt
AyeshaMasood/quiz-generator,unmapped_manifest_package,sentence-transformers,requirements.txt
AyeshaMasood/quiz-generator,unmapped_manifest_package,streamlit,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_credential,HUGGINGFACEHUB_API_TOKEN,app.py
ayudellastuti/rag-quiz-generator,unmapped_credential,HUGGINGFACEHUB_API_TOKEN,modules/generator.py
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,faiss-cpu,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,fpdf2,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,langchain,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,langchain-community,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,langchain-huggingface,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,langchain-text-splitters,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,matplotlib,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,nltk,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,numpy,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,openpyxl,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,pandas,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,pypdf,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,python-dotenv,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,scikit-learn,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,sentence-transformers,requirements.txt
ayudellastuti/rag-quiz-generator,unmapped_manifest_package,streamlit,requirements.txt
ayushsainime/socratic_maths_tutor.ai,unmapped_manifest_package,antlr4-python3-runtime,requirements.txt
ayushsainime/socratic_maths_tutor.ai,unmapped_manifest_package,fastapi,requirements.txt
ayushsainime/socratic_maths_tutor.ai,unmapped_manifest_package,pix2tex,requirements.txt
ayushsainime/socratic_maths_tutor.ai,unmapped_manifest_package,python-multipart,requirements.txt
ayushsainime/socratic_maths_tutor.ai,unmapped_manifest_package,reflex,requirements.txt
ayushsainime/socratic_maths_tutor.ai,unmapped_manifest_package,sympy,requirements.txt
ayushsainime/socratic_maths_tutor.ai,unmapped_manifest_package,torch,requirements.txt
BadaPoojitha/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,accelerate,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,gradio,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,numpy,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,protobuf,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,requests,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,sentencepiece,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,tokenizers,requirements.txt
Belliar666/english-tutor-chatbot,unmapped_manifest_package,torch,requirements.txt
Bhargavi-31/Ai_tutor,unmapped_manifest_package,gradio,requirements.txt
bhaskarreddy2006/my-study-assistant,unmapped_manifest_package,gradio,requirements.txt
Bhuvana908/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
bielik-chatbot-devteam/english_tutor_bielik_ai,unmapped_manifest_package,ctransformers,requirements.txt
bielik-chatbot-devteam/english_tutor_bielik_ai,unmapped_manifest_package,edge-tts,requirements.txt
bielik-chatbot-devteam/english_tutor_bielik_ai,unmapped_manifest_package,gradio,requirements.txt
bielik-chatbot-devteam/english_tutor_bielik_ai,unmapped_manifest_package,openai-whisper,requirements.txt
bielik-chatbot-devteam/english_tutor_bielik_ai,unmapped_manifest_package,pandas,requirements.txt
bimboawo2026/AI-Tutor,unmapped_manifest_package,gradio,requirements.txt
bobo0000/PDF-Quiz-Generator,unmapped_manifest_package,gradio,requirements.txt
bobo0000/PDF-Quiz-Generator,unmapped_manifest_package,gradio-pdf,requirements.txt
bobo0000/PDF-Quiz-Generator,unmapped_manifest_package,pyyaml,requirements.txt
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,gst-signalling,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,mediapipe,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,mypy,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,num2words,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,pre-commit,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,pygobject,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,pytest,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,pytest-asyncio,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,ruff,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,supervision,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,torch,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,transformers,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,types-requests,pyproject.toml
Boyston/reachy_mini_language_tutor,nonruntime_manifest_package,ultralytics,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_credential,SUPERMEMORY_API_KEY,.env.example
Boyston/reachy_mini_language_tutor,unmapped_credential,SUPERMEMORY_API_KEY,index.html
Boyston/reachy_mini_language_tutor,unmapped_credential,SUPERMEMORY_API_KEY,reachy_mini_language_tutor/config.py
Boyston/reachy_mini_language_tutor,unmapped_credential,SUPERMEMORY_API_KEY,reachy_mini_language_tutor/console.py
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,aiortc,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,eclipse-zenoh,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,fastrtc,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,gradio,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,gradio-client,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,opencv-python,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,python-dotenv,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,reachy-mini,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,reachy-mini-dances-library,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,reachy-mini-toolbox,pyproject.toml
Boyston/reachy_mini_language_tutor,unmapped_manifest_package,supermemory,pyproject.toml
brcew/ai-engineering-tutor,nonruntime_manifest_package,nodemon,package.json
brcew/ai-engineering-tutor,unmapped_manifest_package,cors,package.json
brcew/ai-engineering-tutor,unmapped_manifest_package,dotenv,package.json
brcew/ai-engineering-tutor,unmapped_manifest_package,express,package.json
brcew/ai-engineering-tutor,unmapped_manifest_package,python-dotenv,requirements.txt
brcew/ai-engineering-tutor,unmapped_manifest_package,tiktoken,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,chromadb,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,langchain-core,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,langgraph,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,numpy,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,protobuf,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,python-dotenv,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,scikit-learn,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,scipy,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,sentence-transformers,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,streamlit,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,tenacity,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,tokenizers,requirements.txt
BRH-Burhanudin/kimia-ai-tutor,unmapped_manifest_package,torch,requirements.txt
Brisha124/AI_TUTOR,unmapped_manifest_package,gradio,requirements.txt
bruce76/travel-quiz-generator,unmapped_manifest_package,gradio,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_credential,BFL_API_KEY,.env.example
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,accelerate,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,datasets,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,diffusers,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,gradio,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,jinja2,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,modal,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,pandas,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,peft,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,pillow,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,pymupdf,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,pytest,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,python-dotenv,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,reportlab,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,ruff,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,sentencepiece,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,torch,requirements.txt
build-small-hackathon/tutordesk-ai,unmapped_manifest_package,trl,requirements.txt
BUNNY95R/AI_study_assistant,unmapped_manifest_package,gradio,requirements.txt
BUNNY95R/AI_study_assistant,unmapped_manifest_package,spaces,requirements.txt
chakrikajasti/AI_TUTOR,unmapped_manifest_package,altair,requirements.txt
chakrikajasti/AI_TUTOR,unmapped_manifest_package,pandas,requirements.txt
chakrikajasti/AI_TUTOR,unmapped_manifest_package,streamlit,requirements.txt
chandanareddy1234/AITutor,unmapped_manifest_package,gradio,requirements.txt
ChandiniSiri/AI_TUTOR,unmapped_manifest_package,gradio,requirements.txt
chandrakireeti/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
chandrakireeti/StudyAssistant,unmapped_manifest_package,spaces,requirements.txt
chapeljj/PISA-Teaching-Assistant-Chatbot,unmapped_manifest_package,gradio,requirements.txt
chapeljj/PISA-Teaching-Assistant-Chatbot,unmapped_manifest_package,pillow,requirements.txt
Charan-27-10/AI_TUTOR,unmapped_manifest_package,gradio,requirements.txt
cheriftassii/my-ai-tutor,unmapped_credential,GOOGLE_API_KEY,app.py
cheriftassii/my-ai-tutor,unmapped_manifest_package,gradio,requirements.txt
Chidvilash3/socratic-tutor,unmapped_manifest_package,gradio,requirements.txt
chsubhasis/AI_Tutor,unmapped_manifest_package,accelerate,requirements.txt
chsubhasis/AI_Tutor,unmapped_manifest_package,gradio,requirements.txt
chsubhasis/AI_Tutor,unmapped_manifest_package,langchain-chroma,requirements.txt
chsubhasis/AI_Tutor,unmapped_manifest_package,langchain-community,requirements.txt
chsubhasis/AI_Tutor,unmapped_manifest_package,langchain-core,requirements.txt
chsubhasis/AI_Tutor,unmapped_manifest_package,langchain-huggingface,requirements.txt
chsubhasis/AI_Tutor,unmapped_manifest_package,pypdf2,requirements.txt
cipher2150/Study-Assistant,unmapped_manifest_package,gradio,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,fastapi,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,pdf2image,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,pdfplumber,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,pillow,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,pymupdf,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,pytesseract,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,python-dotenv,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,python-multipart,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,reportlab,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,torch,requirements.txt
clugg25/cluggos-ai-quiz-generator,unmapped_manifest_package,uvicorn,requirements.txt
CodeDiva42/study-assistant,unmapped_manifest_package,chromadb,requirements.txt
CodeDiva42/study-assistant,unmapped_manifest_package,pypdf,requirements.txt
CodeDiva42/study-assistant,unmapped_manifest_package,sentence-transformers,requirements.txt
CodeDiva42/study-assistant,unmapped_manifest_package,streamlit,requirements.txt
codewithchaitanya15/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
codewithchaitanya15/StudyAssistant,unmapped_manifest_package,python-dotenv,requirements.txt
cosmoEagle/DSA-Teaching-Assistant,unmapped_credential,GOOGLE_API_KEY,agents/teaching_assistant.py
cosmoEagle/DSA-Teaching-Assistant,unmapped_manifest_package,beautifulsoup4,requirements.txt
cosmoEagle/DSA-Teaching-Assistant,unmapped_manifest_package,pymongo,requirements.txt
cosmoEagle/DSA-Teaching-Assistant,unmapped_manifest_package,python-dotenv,requirements.txt
cosmoEagle/DSA-Teaching-Assistant,unmapped_manifest_package,requests,requirements.txt
cosmoEagle/DSA-Teaching-Assistant,unmapped_manifest_package,streamlit,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,easyocr,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,fastapi,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,google-api-core,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,google-auth,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,google-auth-httplib2,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,googleapis-common-protos,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,imageio,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,numpy,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,opencv-contrib-python,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,opencv-python-headless,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,pillow,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,protobuf,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,pymupdf,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,pypdfium2,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,python-dotenv,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,python-multipart,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,python-pptx,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,tqdm,requirements.txt
crystallizedcrust/quiz-generator,unmapped_manifest_package,uvicorn,requirements.txt
CT-AITUTOR/AITUTOR,unmapped_manifest_package,azure-ai-textanalytics,requirements.txt
CT-AITUTOR/AITUTOR,unmapped_manifest_package,azure-core,requirements.txt
CT-AITUTOR/AITUTOR,unmapped_manifest_package,python-dotenv,requirements.txt
CT-AITUTOR/AITUTOR,unmapped_manifest_package,streamlit,requirements.txt
curalearning/lesson_plan_generator,unmapped_credential,GOOGLE_API_KEY,src/gpt_method.py
curalearning/lesson_plan_generator,unmapped_manifest_package,beautifulsoup4,requirements.txt
curalearning/lesson_plan_generator,unmapped_manifest_package,numpy,requirements.txt
curalearning/lesson_plan_generator,unmapped_manifest_package,pandas,requirements.txt
curalearning/lesson_plan_generator,unmapped_manifest_package,python-dotenv,requirements.txt
curalearning/lesson_plan_generator,unmapped_manifest_package,requests,requirements.txt
curalearning/lesson_plan_generator,unmapped_manifest_package,streamlit,requirements.txt
